#the number of samples
216
#lower bound
 1.0000000e+05	 6.0000000e-01	 0.0000000e+00	
#upper bound
 5.0000000e+05	 8.0000000e-01	 9.0000000e+01	
1	 1.0000000e+05	 6.0000000e-01	 0.0000000e+00	
2	 1.0000000e+05	 6.0000000e-01	 1.8000000e+01	
3	 1.0000000e+05	 6.0000000e-01	 3.6000000e+01	
4	 1.0000000e+05	 6.0000000e-01	 5.4000000e+01	
5	 1.0000000e+05	 6.0000000e-01	 7.2000000e+01	
6	 1.0000000e+05	 6.0000000e-01	 9.0000000e+01	
7	 1.8000000e+05	 6.0000000e-01	 0.0000000e+00	
8	 1.8000000e+05	 6.0000000e-01	 1.8000000e+01	
9	 1.8000000e+05	 6.0000000e-01	 3.6000000e+01	
10	 1.8000000e+05	 6.0000000e-01	 5.4000000e+01	
11	 1.8000000e+05	 6.0000000e-01	 7.2000000e+01	
12	 1.8000000e+05	 6.0000000e-01	 9.0000000e+01	
13	 2.6000000e+05	 6.0000000e-01	 0.0000000e+00	
14	 2.6000000e+05	 6.0000000e-01	 1.8000000e+01	
15	 2.6000000e+05	 6.0000000e-01	 3.6000000e+01	
16	 2.6000000e+05	 6.0000000e-01	 5.4000000e+01	
17	 2.6000000e+05	 6.0000000e-01	 7.2000000e+01	
18	 2.6000000e+05	 6.0000000e-01	 9.0000000e+01	
19	 3.4000000e+05	 6.0000000e-01	 0.0000000e+00	
20	 3.4000000e+05	 6.0000000e-01	 1.8000000e+01	
21	 3.4000000e+05	 6.0000000e-01	 3.6000000e+01	
22	 3.4000000e+05	 6.0000000e-01	 5.4000000e+01	
23	 3.4000000e+05	 6.0000000e-01	 7.2000000e+01	
24	 3.4000000e+05	 6.0000000e-01	 9.0000000e+01	
25	 4.2000000e+05	 6.0000000e-01	 0.0000000e+00	
26	 4.2000000e+05	 6.0000000e-01	 1.8000000e+01	
27	 4.2000000e+05	 6.0000000e-01	 3.6000000e+01	
28	 4.2000000e+05	 6.0000000e-01	 5.4000000e+01	
29	 4.2000000e+05	 6.0000000e-01	 7.2000000e+01	
30	 4.2000000e+05	 6.0000000e-01	 9.0000000e+01	
31	 5.0000000e+05	 6.0000000e-01	 0.0000000e+00	
32	 5.0000000e+05	 6.0000000e-01	 1.8000000e+01	
33	 5.0000000e+05	 6.0000000e-01	 3.6000000e+01	
34	 5.0000000e+05	 6.0000000e-01	 5.4000000e+01	
35	 5.0000000e+05	 6.0000000e-01	 7.2000000e+01	
36	 5.0000000e+05	 6.0000000e-01	 9.0000000e+01	
37	 1.0000000e+05	 6.4000000e-01	 0.0000000e+00	
38	 1.0000000e+05	 6.4000000e-01	 1.8000000e+01	
39	 1.0000000e+05	 6.4000000e-01	 3.6000000e+01	
