#the number of samples
216
#lower bound
 1.0000000e+05	 6.5000000e-01	 6.0000000e+01	
#upper bound
 4.0000000e+05	 7.5000000e-01	 9.0000000e+01	
1	 1.0000000e+05	 6.5000000e-01	 6.0000000e+01	
2	 1.0000000e+05	 6.5000000e-01	 6.6000000e+01	
3	 1.0000000e+05	 6.5000000e-01	 7.2000000e+01	
4	 1.0000000e+05	 6.5000000e-01	 7.8000000e+01	
5	 1.0000000e+05	 6.5000000e-01	 8.4000000e+01	
6	 1.0000000e+05	 6.5000000e-01	 9.0000000e+01	
7	 1.6000000e+05	 6.5000000e-01	 6.0000000e+01	
8	 1.6000000e+05	 6.5000000e-01	 6.6000000e+01	
9	 1.6000000e+05	 6.5000000e-01	 7.2000000e+01	
10	 1.6000000e+05	 6.5000000e-01	 7.8000000e+01	
11	 1.6000000e+05	 6.5000000e-01	 8.4000000e+01	
12	 1.6000000e+05	 6.5000000e-01	 9.0000000e+01	
13	 2.2000000e+05	 6.5000000e-01	 6.0000000e+01	
14	 2.2000000e+05	 6.5000000e-01	 6.6000000e+01	
15	 2.2000000e+05	 6.5000000e-01	 7.2000000e+01	
16	 2.2000000e+05	 6.5000000e-01	 7.8000000e+01	
17	 2.2000000e+05	 6.5000000e-01	 8.4000000e+01	
18	 2.2000000e+05	 6.5000000e-01	 9.0000000e+01	
19	 2.8000000e+05	 6.5000000e-01	 6.0000000e+01	
20	 2.8000000e+05	 6.5000000e-01	 6.6000000e+01	
21	 2.8000000e+05	 6.5000000e-01	 7.2000000e+01	
22	 2.8000000e+05	 6.5000000e-01	 7.8000000e+01	
23	 2.8000000e+05	 6.5000000e-01	 8.4000000e+01	
24	 2.8000000e+05	 6.5000000e-01	 9.0000000e+01	
25	 3.4000000e+05	 6.5000000e-01	 6.0000000e+01	
26	 3.4000000e+05	 6.5000000e-01	 6.6000000e+01	
27	 3.4000000e+05	 6.5000000e-01	 7.2000000e+01	
28	 3.4000000e+05	 6.5000000e-01	 7.8000000e+01	
29	 3.4000000e+05	 6.5000000e-01	 8.4000000e+01	
30	 3.4000000e+05	 6.5000000e-01	 9.0000000e+01	
31	 4.0000000e+05	 6.5000000e-01	 6.0000000e+01	
32	 4.0000000e+05	 6.5000000e-01	 6.6000000e+01	
33	 4.0000000e+05	 6.5000000e-01	 7.2000000e+01	
34	 4.0000000e+05	 6.5000000e-01	 7.8000000e+01	
35	 4.0000000e+05	 6.5000000e-01	 8.4000000e+01	
36	 4.0000000e+05	 6.5000000e-01	 9.0000000e+01	
37	 1.0000000e+05	 6.7000000e-01	 6.0000000e+01	
38	 1.0000000e+05	 6.7000000e-01	 6.6000000e+01	
39	 1.0000000e+05	 6.7000000e-01	 7.2000000e+01	
40	 1.0000000e+05	 6.7000000e-01	 7.8000000e+01	
41	 1.0000000e+05	 6.7000000e-01	 8.4000000e+01	
42	 1.0000000e+05	 6.7000000e-01	 9.0000000e+01	
43	 1.6000000e+05	 6.7000000e-01	 6.0000000e+01	
44	 1.6000000e+05	 6.7000000e-01	 6.6000000e+01	
45	 1.6000000e+05	 6.7000000e-01	 7.2000000e+01	
46	 1.6000000e+05	 6.7000000e-01	 7.8000000e+01	
47	 1.6000000e+05	 6.7000000e-01	 8.4000000e+01	
48	 1.6000000e+05	 6.7000000e-01	 9.0000000e+01	
49	 2.2000000e+05	 6.7000000e-01	 6.0000000e+01	
50	 2.2000000e+05	 6.7000000e-01	 6.6000000e+01	
51	 2.2000000e+05	 6.7000000e-01	 7.2000000e+01	
52	 2.2000000e+05	 6.7000000e-01	 7.8000000e+01	
53	 2.2000000e+05	 6.7000000e-01	 8.4000000e+01	
54	 2.2000000e+05	 6.7000000e-01	 9.0000000e+01	
55	 2.8000000e+05	 6.7000000e-01	 6.0000000e+01	
56	 2.8000000e+05	 6.7000000e-01	 6.6000000e+01	
57	 2.8000000e+05	 6.7000000e-01	 7.2000000e+01	
58	 2.8000000e+05	 6.7000000e-01	 7.8000000e+01	
59	 2.8000000e+05	 6.7000000e-01	 8.4000000e+01	
60	 2.8000000e+05	 6.7000000e-01	 9.0000000e+01	
61	 3.4000000e+05	 6.7000000e-01	 6.0000000e+01	
62	 3.4000000e+05	 6.7000000e-01	 6.6000000e+01	
63	 3.4000000e+05	 6.7000000e-01	 7.2000000e+01	
64	 3.4000000e+05	 6.7000000e-01	 7.8000000e+01	
65	 3.4000000e+05	 6.7000000e-01	 8.4000000e+01	
66	 3.4000000e+05	 6.7000000e-01	 9.0000000e+01	
