#the number of samples
200
#lower bound
 1.0000000e+04	 6.0000000e-01	 6.0000000e+01	
#upper bound
 3.0000000e+05	 8.0000000e-01	 9.0000000e+01	
1	 1.0000000e+04	 6.0000000e-01	 9.0000000e+01	
2	 1.0000000e+04	 8.0000000e-01	 6.0000000e+01	
3	 1.0000000e+04	 8.0000000e-01	 9.0000000e+01	
4	 3.0000000e+05	 6.0000000e-01	 6.0000000e+01	
5	 3.0000000e+05	 6.0000000e-01	 9.0000000e+01	
6	 3.0000000e+05	 8.0000000e-01	 6.0000000e+01	
7	 3.0000000e+05	 8.0000000e-01	 9.0000000e+01	
8	 1.0000000e+04	 6.0000000e-01	 6.0000000e+01	
9	 1.5500000e+05	 7.0000000e-01	 7.5000000e+01	
10	 8.2500000e+04	 7.5000000e-01	 6.7500000e+01	
11	 2.2750000e+05	 6.5000000e-01	 8.2500000e+01	
12	 4.6250000e+04	 7.2500000e-01	 8.6250000e+01	
13	 1.9125000e+05	 6.2500000e-01	 7.1250000e+01	
14	 1.1875000e+05	 6.7500000e-01	 7.8750000e+01	
15	 2.6375000e+05	 7.7500000e-01	 6.3750000e+01	
16	 2.8125000e+04	 7.8750000e-01	 8.0625000e+01	
17	 1.7312500e+05	 6.8750000e-01	 6.5625000e+01	
18	 1.0062500e+05	 6.3750000e-01	 8.8125000e+01	
19	 2.4562500e+05	 7.3750000e-01	 7.3125000e+01	
20	 6.4375000e+04	 6.6250000e-01	 6.9375000e+01	
21	 2.0937500e+05	 7.6250000e-01	 8.4375000e+01	
22	 1.3687500e+05	 7.1250000e-01	 6.1875000e+01	
23	 2.8187500e+05	 6.1250000e-01	 7.6875000e+01	
24	 1.9062500e+04	 7.0625000e-01	 7.2187500e+01	
25	 1.6406250e+05	 6.0625000e-01	 8.7187500e+01	
26	 9.1562500e+04	 6.5625000e-01	 6.4687500e+01	
27	 2.3656250e+05	 7.5625000e-01	 7.9687500e+01	
28	 5.5312500e+04	 6.3125000e-01	 7.5937500e+01	
29	 2.0031250e+05	 7.3125000e-01	 6.0937500e+01	
30	 1.2781250e+05	 7.8125000e-01	 8.3437500e+01	
31	 2.7281250e+05	 6.8125000e-01	 6.8437500e+01	
32	 3.7187500e+04	 6.9375000e-01	 8.5312500e+01	
33	 1.8218750e+05	 7.9375000e-01	 7.0312500e+01	
34	 1.0968750e+05	 7.4375000e-01	 7.7812500e+01	
35	 2.5468750e+05	 6.4375000e-01	 6.2812500e+01	
36	 7.3437500e+04	 7.6875000e-01	 6.6562500e+01	
37	 2.1843750e+05	 6.6875000e-01	 8.1562500e+01	
38	 1.4593750e+05	 6.1875000e-01	 7.4062500e+01	
39	 2.9093750e+05	 7.1875000e-01	 8.9062500e+01	
40	 1.4531250e+04	 7.5937500e-01	 8.8593750e+01	
