#the number of samples
216
#lower bound
 1.0000000e+04	 6.0000000e-01	 6.0000000e+01	
#upper bound
 3.0000000e+05	 8.0000000e-01	 9.0000000e+01	
1	 1.0000000e+04	 6.0000000e-01	 6.0000000e+01	
2	 1.0000000e+04	 6.0000000e-01	 6.6000000e+01	
3	 1.0000000e+04	 6.0000000e-01	 7.2000000e+01	
4	 1.0000000e+04	 6.0000000e-01	 7.8000000e+01	
5	 1.0000000e+04	 6.0000000e-01	 8.4000000e+01	
6	 1.0000000e+04	 6.0000000e-01	 9.0000000e+01	
7	 6.8000000e+04	 6.0000000e-01	 6.0000000e+01	
8	 6.8000000e+04	 6.0000000e-01	 6.6000000e+01	
9	 6.8000000e+04	 6.0000000e-01	 7.2000000e+01	
10	 6.8000000e+04	 6.0000000e-01	 7.8000000e+01	
11	 6.8000000e+04	 6.0000000e-01	 8.4000000e+01	
12	 6.8000000e+04	 6.0000000e-01	 9.0000000e+01	
13	 1.2600000e+05	 6.0000000e-01	 6.0000000e+01	
14	 1.2600000e+05	 6.0000000e-01	 6.6000000e+01	
15	 1.2600000e+05	 6.0000000e-01	 7.2000000e+01	
16	 1.2600000e+05	 6.0000000e-01	 7.8000000e+01	
17	 1.2600000e+05	 6.0000000e-01	 8.4000000e+01	
18	 1.2600000e+05	 6.0000000e-01	 9.0000000e+01	
19	 1.8400000e+05	 6.0000000e-01	 6.0000000e+01	
20	 1.8400000e+05	 6.0000000e-01	 6.6000000e+01	
21	 1.8400000e+05	 6.0000000e-01	 7.2000000e+01	
22	 1.8400000e+05	 6.0000000e-01	 7.8000000e+01	
23	 1.8400000e+05	 6.0000000e-01	 8.4000000e+01	
24	 1.8400000e+05	 6.0000000e-01	 9.0000000e+01	
25	 2.4200000e+05	 6.0000000e-01	 6.0000000e+01	
26	 2.4200000e+05	 6.0000000e-01	 6.6000000e+01	
27	 2.4200000e+05	 6.0000000e-01	 7.2000000e+01	
28	 2.4200000e+05	 6.0000000e-01	 7.8000000e+01	
29	 2.4200000e+05	 6.0000000e-01	 8.4000000e+01	
30	 2.4200000e+05	 6.0000000e-01	 9.0000000e+01	
31	 3.0000000e+05	 6.0000000e-01	 6.0000000e+01	
32	 3.0000000e+05	 6.0000000e-01	 6.6000000e+01	
33	 3.0000000e+05	 6.0000000e-01	 7.2000000e+01	
34	 3.0000000e+05	 6.0000000e-01	 7.8000000e+01	
35	 3.0000000e+05	 6.0000000e-01	 8.4000000e+01	
36	 3.0000000e+05	 6.0000000e-01	 9.0000000e+01	
37	 1.0000000e+04	 6.4000000e-01	 6.0000000e+01	
38	 1.0000000e+04	 6.4000000e-01	 6.6000000e+01	
39	 1.0000000e+04	 6.4000000e-01	 7.2000000e+01	
40	 1.0000000e+04	 6.4000000e-01	 7.8000000e+01	
41	 1.0000000e+04	 6.4000000e-01	 8.4000000e+01	
42	 1.0000000e+04	 6.4000000e-01	 9.0000000e+01	
43	 6.8000000e+04	 6.4000000e-01	 6.0000000e+01	
44	 6.8000000e+04	 6.4000000e-01	 6.6000000e+01	
45	 6.8000000e+04	 6.4000000e-01	 7.2000000e+01	
46	 6.8000000e+04	 6.4000000e-01	 7.8000000e+01	
47	 6.8000000e+04	 6.4000000e-01	 8.4000000e+01	
48	 6.8000000e+04	 6.4000000e-01	 9.0000000e+01	
49	 1.2600000e+05	 6.4000000e-01	 6.0000000e+01	
50	 1.2600000e+05	 6.4000000e-01	 6.6000000e+01	
51	 1.2600000e+05	 6.4000000e-01	 7.2000000e+01	
52	 1.2600000e+05	 6.4000000e-01	 7.8000000e+01	
53	 1.2600000e+05	 6.4000000e-01	 8.4000000e+01	
54	 1.2600000e+05	 6.4000000e-01	 9.0000000e+01	
55	 1.8400000e+05	 6.4000000e-01	 6.0000000e+01	
56	 1.8400000e+05	 6.4000000e-01	 6.6000000e+01	
57	 1.8400000e+05	 6.4000000e-01	 7.2000000e+01	
58	 1.8400000e+05	 6.4000000e-01	 7.8000000e+01	
59	 1.8400000e+05	 6.4000000e-01	 8.4000000e+01	
60	 1.8400000e+05	 6.4000000e-01	 9.0000000e+01	
61	 2.4200000e+05	 6.4000000e-01	 6.0000000e+01	
62	 2.4200000e+05	 6.4000000e-01	 6.6000000e+01	
63	 2.4200000e+05	 6.4000000e-01	 7.2000000e+01	
64	 2.4200000e+05	 6.4000000e-01	 7.8000000e+01	
65	 2.4200000e+05	 6.4000000e-01	 8.4000000e+01	
66	 2.4200000e+05	 6.4000000e-01	 9.0000000e+01	
67	 3.0000000e+05	 6.4000000e-01	 6.0000000e+01	
68	 3.0000000e+05	 6.4000000e-01	 6.6000000e+01	
69	 3.0000000e+05	 6.4000000e-01	 7.2000000e+01	
70	 3.0000000e+05	 6.4000000e-01	 7.8000000e+01	
71	 3.0000000e+05	 6.4000000e-01	 8.4000000e+01	
72	 3.0000000e+05	 6.4000000e-01	 9.0000000e+01	
73	 1.0000000e+04	 6.8000000e-01	 6.0000000e+01	
74	 1.0000000e+04	 6.8000000e-01	 6.6000000e+01	
75	 1.0000000e+04	 6.8000000e-01	 7.2000000e+01	
76	 1.0000000e+04	 6.8000000e-01	 7.8000000e+01	
77	 1.0000000e+04	 6.8000000e-01	 8.4000000e+01	
78	 1.0000000e+04	 6.8000000e-01	 9.0000000e+01	
79	 6.8000000e+04	 6.8000000e-01	 6.0000000e+01	
80	 6.8000000e+04	 6.8000000e-01	 6.6000000e+01	
81	 6.8000000e+04	 6.8000000e-01	 7.2000000e+01	
82	 6.8000000e+04	 6.8000000e-01	 7.8000000e+01	
83	 6.8000000e+04	 6.8000000e-01	 8.4000000e+01	
84	 6.8000000e+04	 6.8000000e-01	 9.0000000e+01	
85	 1.2600000e+05	 6.8000000e-01	 6.0000000e+01	
86	 1.2600000e+05	 6.8000000e-01	 6.6000000e+01	
87	 1.2600000e+05	 6.8000000e-01	 7.2000000e+01	
88	 1.2600000e+05	 6.8000000e-01	 7.8000000e+01	
89	 1.2600000e+05	 6.8000000e-01	 8.4000000e+01	
90	 1.2600000e+05	 6.8000000e-01	 9.0000000e+01	
91	 1.8400000e+05	 6.8000000e-01	 6.0000000e+01	
92	 1.8400000e+05	 6.8000000e-01	 6.6000000e+01	
93	 1.8400000e+05	 6.8000000e-01	 7.2000000e+01	
94	 1.8400000e+05	 6.8000000e-01	 7.8000000e+01	
95	 1.8400000e+05	 6.8000000e-01	 8.4000000e+01	
96	 1.8400000e+05	 6.8000000e-01	 9.0000000e+01	
97	 2.4200000e+05	 6.8000000e-01	 6.0000000e+01	
98	 2.4200000e+05	 6.8000000e-01	 6.6000000e+01	
99	 2.4200000e+05	 6.8000000e-01	 7.2000000e+01	
100	 2.4200000e+05	 6.8000000e-01	 7.8000000e+01	
101	 2.4200000e+05	 6.8000000e-01	 8.4000000e+01	
102	 2.4200000e+05	 6.8000000e-01	 9.0000000e+01	
103	 3.0000000e+05	 6.8000000e-01	 6.0000000e+01	
104	 3.0000000e+05	 6.8000000e-01	 6.6000000e+01	
105	 3.0000000e+05	 6.8000000e-01	 7.2000000e+01	
106	 3.0000000e+05	 6.8000000e-01	 7.8000000e+01	
107	 3.0000000e+05	 6.8000000e-01	 8.4000000e+01	
108	 3.0000000e+05	 6.8000000e-01	 9.0000000e+01	
109	 1.0000000e+04	 7.2000000e-01	 6.0000000e+01	
110	 1.0000000e+04	 7.2000000e-01	 6.6000000e+01	
111	 1.0000000e+04	 7.2000000e-01	 7.2000000e+01	
112	 1.0000000e+04	 7.2000000e-01	 7.8000000e+01	
113	 1.0000000e+04	 7.2000000e-01	 8.4000000e+01	
114	 1.0000000e+04	 7.2000000e-01	 9.0000000e+01	
115	 6.8000000e+04	 7.2000000e-01	 6.0000000e+01	
116	 6.8000000e+04	 7.2000000e-01	 6.6000000e+01	
117	 6.8000000e+04	 7.2000000e-01	 7.2000000e+01	
118	 6.8000000e+04	 7.2000000e-01	 7.8000000e+01	
119	 6.8000000e+04	 7.2000000e-01	 8.4000000e+01	
120	 6.8000000e+04	 7.2000000e-01	 9.0000000e+01	
121	 1.2600000e+05	 7.2000000e-01	 6.0000000e+01	
122	 1.2600000e+05	 7.2000000e-01	 6.6000000e+01	
123	 1.2600000e+05	 7.2000000e-01	 7.2000000e+01	
124	 1.2600000e+05	 7.2000000e-01	 7.8000000e+01	
125	 1.2600000e+05	 7.2000000e-01	 8.4000000e+01	
126	 1.2600000e+05	 7.2000000e-01	 9.0000000e+01	
127	 1.8400000e+05	 7.2000000e-01	 6.0000000e+01	
128	 1.8400000e+05	 7.2000000e-01	 6.6000000e+01	
129	 1.8400000e+05	 7.2000000e-01	 7.2000000e+01	
130	 1.8400000e+05	 7.2000000e-01	 7.8000000e+01	
131	 1.8400000e+05	 7.2000000e-01	 8.4000000e+01	
132	 1.8400000e+05	 7.2000000e-01	 9.0000000e+01	
133	 2.4200000e+05	 7.2000000e-01	 6.0000000e+01	
134	 2.4200000e+05	 7.2000000e-01	 6.6000000e+01	
135	 2.4200000e+05	 7.2000000e-01	 7.2000000e+01	
136	 2.4200000e+05	 7.2000000e-01	 7.8000000e+01	
137	 2.4200000e+05	 7.2000000e-01	 8.4000000e+01	
138	 2.4200000e+05	 7.2000000e-01	 9.0000000e+01	
139	 3.0000000e+05	 7.2000000e-01	 6.0000000e+01	
140	 3.0000000e+05	 7.2000000e-01	 6.6000000e+01	
141	 3.0000000e+05	 7.2000000e-01	 7.2000000e+01	
142	 3.0000000e+05	 7.2000000e-01	 7.8000000e+01	
143	 3.0000000e+05	 7.2000000e-01	 8.4000000e+01	
144	 3.0000000e+05	 7.2000000e-01	 9.0000000e+01	
145	 1.0000000e+04	 7.6000000e-01	 6.0000000e+01	
146	 1.0000000e+04	 7.6000000e-01	 6.6000000e+01	
147	 1.0000000e+04	 7.6000000e-01	 7.2000000e+01	
148	 1.0000000e+04	 7.6000000e-01	 7.8000000e+01	
149	 1.0000000e+04	 7.6000000e-01	 8.4000000e+01	
150	 1.0000000e+04	 7.6000000e-01	 9.0000000e+01	
151	 6.8000000e+04	 7.6000000e-01	 6.0000000e+01	
152	 6.8000000e+04	 7.6000000e-01	 6.6000000e+01	
153	 6.8000000e+04	 7.6000000e-01	 7.2000000e+01	
154	 6.8000000e+04	 7.6000000e-01	 7.8000000e+01	
155	 6.8000000e+04	 7.6000000e-01	 8.4000000e+01	
156	 6.8000000e+04	 7.6000000e-01	 9.0000000e+01	
157	 1.2600000e+05	 7.6000000e-01	 6.0000000e+01	
158	 1.2600000e+05	 7.6000000e-01	 6.6000000e+01	
159	 1.2600000e+05	 7.6000000e-01	 7.2000000e+01	
160	 1.2600000e+05	 7.6000000e-01	 7.8000000e+01	
161	 1.2600000e+05	 7.6000000e-01	 8.4000000e+01	
162	 1.2600000e+05	 7.6000000e-01	 9.0000000e+01	
163	 1.8400000e+05	 7.6000000e-01	 6.0000000e+01	
164	 1.8400000e+05	 7.6000000e-01	 6.6000000e+01	
165	 1.8400000e+05	 7.6000000e-01	 7.2000000e+01	
166	 1.8400000e+05	 7.6000000e-01	 7.8000000e+01	
167	 1.8400000e+05	 7.6000000e-01	 8.4000000e+01	
168	 1.8400000e+05	 7.6000000e-01	 9.0000000e+01	
