#the number of samples
216
#lower bound
 1.0000000e+05	 6.0000000e-01	 6.0000000e+01	
#upper bound
 3.0000000e+05	 8.0000000e-01	 9.0000000e+01	
1	 1.0000000e+05	 6.0000000e-01	 6.0000000e+01	
2	 1.0000000e+05	 6.0000000e-01	 6.6000000e+01	
3	 1.0000000e+05	 6.0000000e-01	 7.2000000e+01	
4	 1.0000000e+05	 6.0000000e-01	 7.8000000e+01	
5	 1.0000000e+05	 6.0000000e-01	 8.4000000e+01	
6	 1.0000000e+05	 6.0000000e-01	 9.0000000e+01	
7	 1.4000000e+05	 6.0000000e-01	 6.0000000e+01	
8	 1.4000000e+05	 6.0000000e-01	 6.6000000e+01	
9	 1.4000000e+05	 6.0000000e-01	 7.2000000e+01	
10	 1.4000000e+05	 6.0000000e-01	 7.8000000e+01	
11	 1.4000000e+05	 6.0000000e-01	 8.4000000e+01	
12	 1.4000000e+05	 6.0000000e-01	 9.0000000e+01	
13	 1.8000000e+05	 6.0000000e-01	 6.0000000e+01	
14	 1.8000000e+05	 6.0000000e-01	 6.6000000e+01	
15	 1.8000000e+05	 6.0000000e-01	 7.2000000e+01	
16	 1.8000000e+05	 6.0000000e-01	 7.8000000e+01	
17	 1.8000000e+05	 6.0000000e-01	 8.4000000e+01	
18	 1.8000000e+05	 6.0000000e-01	 9.0000000e+01	
19	 2.2000000e+05	 6.0000000e-01	 6.0000000e+01	
20	 2.2000000e+05	 6.0000000e-01	 6.6000000e+01	
21	 2.2000000e+05	 6.0000000e-01	 7.2000000e+01	
22	 2.2000000e+05	 6.0000000e-01	 7.8000000e+01	
23	 2.2000000e+05	 6.0000000e-01	 8.4000000e+01	
24	 2.2000000e+05	 6.0000000e-01	 9.0000000e+01	
25	 2.6000000e+05	 6.0000000e-01	 6.0000000e+01	
26	 2.6000000e+05	 6.0000000e-01	 6.6000000e+01	
27	 2.6000000e+05	 6.0000000e-01	 7.2000000e+01	
28	 2.6000000e+05	 6.0000000e-01	 7.8000000e+01	
29	 2.6000000e+05	 6.0000000e-01	 8.4000000e+01	
30	 2.6000000e+05	 6.0000000e-01	 9.0000000e+01	
31	 3.0000000e+05	 6.0000000e-01	 6.0000000e+01	
32	 3.0000000e+05	 6.0000000e-01	 6.6000000e+01	
33	 3.0000000e+05	 6.0000000e-01	 7.2000000e+01	
34	 3.0000000e+05	 6.0000000e-01	 7.8000000e+01	
35	 3.0000000e+05	 6.0000000e-01	 8.4000000e+01	
36	 3.0000000e+05	 6.0000000e-01	 9.0000000e+01	
37	 1.0000000e+05	 6.4000000e-01	 6.0000000e+01	
38	 1.0000000e+05	 6.4000000e-01	 6.6000000e+01	
39	 1.0000000e+05	 6.4000000e-01	 7.2000000e+01	
40	 1.0000000e+05	 6.4000000e-01	 7.8000000e+01	
41	 1.0000000e+05	 6.4000000e-01	 8.4000000e+01	
42	 1.0000000e+05	 6.4000000e-01	 9.0000000e+01	
43	 1.4000000e+05	 6.4000000e-01	 6.0000000e+01	
44	 1.4000000e+05	 6.4000000e-01	 6.6000000e+01	
45	 1.4000000e+05	 6.4000000e-01	 7.2000000e+01	
46	 1.4000000e+05	 6.4000000e-01	 7.8000000e+01	
47	 1.4000000e+05	 6.4000000e-01	 8.4000000e+01	
