#the number of samples
216
#lower bound
 1.0000000e+05	 6.0000000e-01	 0.0000000e+00	
#upper bound
 1.0000000e+06	 8.0000000e-01	 1.8000000e+02	
1	 1.0000000e+05	 6.0000000e-01	 0.0000000e+00	
2	 1.0000000e+05	 6.0000000e-01	 3.6000000e+01	
3	 1.0000000e+05	 6.0000000e-01	 7.2000000e+01	
4	 1.0000000e+05	 6.0000000e-01	 1.0800000e+02	
5	 1.0000000e+05	 6.0000000e-01	 1.4400000e+02	
6	 1.0000000e+05	 6.0000000e-01	 1.8000000e+02	
7	 2.8000000e+05	 6.0000000e-01	 0.0000000e+00	
8	 2.8000000e+05	 6.0000000e-01	 3.6000000e+01	
9	 2.8000000e+05	 6.0000000e-01	 7.2000000e+01	
10	 2.8000000e+05	 6.0000000e-01	 1.0800000e+02	
11	 2.8000000e+05	 6.0000000e-01	 1.4400000e+02	
12	 2.8000000e+05	 6.0000000e-01	 1.8000000e+02	
13	 4.6000000e+05	 6.0000000e-01	 0.0000000e+00	
14	 4.6000000e+05	 6.0000000e-01	 3.6000000e+01	
15	 4.6000000e+05	 6.0000000e-01	 7.2000000e+01	
16	 4.6000000e+05	 6.0000000e-01	 1.0800000e+02	
17	 4.6000000e+05	 6.0000000e-01	 1.4400000e+02	
18	 4.6000000e+05	 6.0000000e-01	 1.8000000e+02	
19	 6.4000000e+05	 6.0000000e-01	 0.0000000e+00	
20	 6.4000000e+05	 6.0000000e-01	 3.6000000e+01	
21	 6.4000000e+05	 6.0000000e-01	 7.2000000e+01	
22	 6.4000000e+05	 6.0000000e-01	 1.0800000e+02	
23	 6.4000000e+05	 6.0000000e-01	 1.4400000e+02	
24	 6.4000000e+05	 6.0000000e-01	 1.8000000e+02	
25	 8.2000000e+05	 6.0000000e-01	 0.0000000e+00	
26	 8.2000000e+05	 6.0000000e-01	 3.6000000e+01	
27	 8.2000000e+05	 6.0000000e-01	 7.2000000e+01	
28	 8.2000000e+05	 6.0000000e-01	 1.0800000e+02	
29	 8.2000000e+05	 6.0000000e-01	 1.4400000e+02	
30	 8.2000000e+05	 6.0000000e-01	 1.8000000e+02	
31	 1.0000000e+06	 6.0000000e-01	 0.0000000e+00	
32	 1.0000000e+06	 6.0000000e-01	 3.6000000e+01	
33	 1.0000000e+06	 6.0000000e-01	 7.2000000e+01	
34	 1.0000000e+06	 6.0000000e-01	 1.0800000e+02	
35	 1.0000000e+06	 6.0000000e-01	 1.4400000e+02	
36	 1.0000000e+06	 6.0000000e-01	 1.8000000e+02	
37	 1.0000000e+05	 6.4000000e-01	 0.0000000e+00	
38	 1.0000000e+05	 6.4000000e-01	 3.6000000e+01	
39	 1.0000000e+05	 6.4000000e-01	 7.2000000e+01	
40	 1.0000000e+05	 6.4000000e-01	 1.0800000e+02	
41	 1.0000000e+05	 6.4000000e-01	 1.4400000e+02	
42	 1.0000000e+05	 6.4000000e-01	 1.8000000e+02	
43	 2.8000000e+05	 6.4000000e-01	 0.0000000e+00	
44	 2.8000000e+05	 6.4000000e-01	 3.6000000e+01	
45	 2.8000000e+05	 6.4000000e-01	 7.2000000e+01	
46	 2.8000000e+05	 6.4000000e-01	 1.0800000e+02	
47	 2.8000000e+05	 6.4000000e-01	 1.4400000e+02	
48	 2.8000000e+05	 6.4000000e-01	 1.8000000e+02	
49	 4.6000000e+05	 6.4000000e-01	 0.0000000e+00	
50	 4.6000000e+05	 6.4000000e-01	 3.6000000e+01	
51	 4.6000000e+05	 6.4000000e-01	 7.2000000e+01	
52	 4.6000000e+05	 6.4000000e-01	 1.0800000e+02	
53	 4.6000000e+05	 6.4000000e-01	 1.4400000e+02	
54	 4.6000000e+05	 6.4000000e-01	 1.8000000e+02	
55	 6.4000000e+05	 6.4000000e-01	 0.0000000e+00	
56	 6.4000000e+05	 6.4000000e-01	 3.6000000e+01	
57	 6.4000000e+05	 6.4000000e-01	 7.2000000e+01	
58	 6.4000000e+05	 6.4000000e-01	 1.0800000e+02	
59	 6.4000000e+05	 6.4000000e-01	 1.4400000e+02	
60	 6.4000000e+05	 6.4000000e-01	 1.8000000e+02	
61	 8.2000000e+05	 6.4000000e-01	 0.0000000e+00	
62	 8.2000000e+05	 6.4000000e-01	 3.6000000e+01	
63	 8.2000000e+05	 6.4000000e-01	 7.2000000e+01	
64	 8.2000000e+05	 6.4000000e-01	 1.0800000e+02	
65	 8.2000000e+05	 6.4000000e-01	 1.4400000e+02	
66	 8.2000000e+05	 6.4000000e-01	 1.8000000e+02	
67	 1.0000000e+06	 6.4000000e-01	 0.0000000e+00	
68	 1.0000000e+06	 6.4000000e-01	 3.6000000e+01	
69	 1.0000000e+06	 6.4000000e-01	 7.2000000e+01	
70	 1.0000000e+06	 6.4000000e-01	 1.0800000e+02	
71	 1.0000000e+06	 6.4000000e-01	 1.4400000e+02	
72	 1.0000000e+06	 6.4000000e-01	 1.8000000e+02	
73	 1.0000000e+05	 6.8000000e-01	 0.0000000e+00	
74	 1.0000000e+05	 6.8000000e-01	 3.6000000e+01	
75	 1.0000000e+05	 6.8000000e-01	 7.2000000e+01	
76	 1.0000000e+05	 6.8000000e-01	 1.0800000e+02	
77	 1.0000000e+05	 6.8000000e-01	 1.4400000e+02	
78	 1.0000000e+05	 6.8000000e-01	 1.8000000e+02	
79	 2.8000000e+05	 6.8000000e-01	 0.0000000e+00	
80	 2.8000000e+05	 6.8000000e-01	 3.6000000e+01	
81	 2.8000000e+05	 6.8000000e-01	 7.2000000e+01	
82	 2.8000000e+05	 6.8000000e-01	 1.0800000e+02	
83	 2.8000000e+05	 6.8000000e-01	 1.4400000e+02	
84	 2.8000000e+05	 6.8000000e-01	 1.8000000e+02	
85	 4.6000000e+05	 6.8000000e-01	 0.0000000e+00	
86	 4.6000000e+05	 6.8000000e-01	 3.6000000e+01	
87	 4.6000000e+05	 6.8000000e-01	 7.2000000e+01	
88	 4.6000000e+05	 6.8000000e-01	 1.0800000e+02	
89	 4.6000000e+05	 6.8000000e-01	 1.4400000e+02	
90	 4.6000000e+05	 6.8000000e-01	 1.8000000e+02	
91	 6.4000000e+05	 6.8000000e-01	 0.0000000e+00	
92	 6.4000000e+05	 6.8000000e-01	 3.6000000e+01	
93	 6.4000000e+05	 6.8000000e-01	 7.2000000e+01	
94	 6.4000000e+05	 6.8000000e-01	 1.0800000e+02	
95	 6.4000000e+05	 6.8000000e-01	 1.4400000e+02	
96	 6.4000000e+05	 6.8000000e-01	 1.8000000e+02	
97	 8.2000000e+05	 6.8000000e-01	 0.0000000e+00	
98	 8.2000000e+05	 6.8000000e-01	 3.6000000e+01	
99	 8.2000000e+05	 6.8000000e-01	 7.2000000e+01	
100	 8.2000000e+05	 6.8000000e-01	 1.0800000e+02	
101	 8.2000000e+05	 6.8000000e-01	 1.4400000e+02	
102	 8.2000000e+05	 6.8000000e-01	 1.8000000e+02	
103	 1.0000000e+06	 6.8000000e-01	 0.0000000e+00	
104	 1.0000000e+06	 6.8000000e-01	 3.6000000e+01	
105	 1.0000000e+06	 6.8000000e-01	 7.2000000e+01	
106	 1.0000000e+06	 6.8000000e-01	 1.0800000e+02	
107	 1.0000000e+06	 6.8000000e-01	 1.4400000e+02	
108	 1.0000000e+06	 6.8000000e-01	 1.8000000e+02	
109	 1.0000000e+05	 7.2000000e-01	 0.0000000e+00	
110	 1.0000000e+05	 7.2000000e-01	 3.6000000e+01	
111	 1.0000000e+05	 7.2000000e-01	 7.2000000e+01	
112	 1.0000000e+05	 7.2000000e-01	 1.0800000e+02	
113	 1.0000000e+05	 7.2000000e-01	 1.4400000e+02	
114	 1.0000000e+05	 7.2000000e-01	 1.8000000e+02	
115	 2.8000000e+05	 7.2000000e-01	 0.0000000e+00	
116	 2.8000000e+05	 7.2000000e-01	 3.6000000e+01	
117	 2.8000000e+05	 7.2000000e-01	 7.2000000e+01	
118	 2.8000000e+05	 7.2000000e-01	 1.0800000e+02	
119	 2.8000000e+05	 7.2000000e-01	 1.4400000e+02	
120	 2.8000000e+05	 7.2000000e-01	 1.8000000e+02	
121	 4.6000000e+05	 7.2000000e-01	 0.0000000e+00	
122	 4.6000000e+05	 7.2000000e-01	 3.6000000e+01	
123	 4.6000000e+05	 7.2000000e-01	 7.2000000e+01	
124	 4.6000000e+05	 7.2000000e-01	 1.0800000e+02	
125	 4.6000000e+05	 7.2000000e-01	 1.4400000e+02	
126	 4.6000000e+05	 7.2000000e-01	 1.8000000e+02	
127	 6.4000000e+05	 7.2000000e-01	 0.0000000e+00	
128	 6.4000000e+05	 7.2000000e-01	 3.6000000e+01	
129	 6.4000000e+05	 7.2000000e-01	 7.2000000e+01	
130	 6.4000000e+05	 7.2000000e-01	 1.0800000e+02	
131	 6.4000000e+05	 7.2000000e-01	 1.4400000e+02	
132	 6.4000000e+05	 7.2000000e-01	 1.8000000e+02	
133	 8.2000000e+05	 7.2000000e-01	 0.0000000e+00	
134	 8.2000000e+05	 7.2000000e-01	 3.6000000e+01	
135	 8.2000000e+05	 7.2000000e-01	 7.2000000e+01	
136	 8.2000000e+05	 7.2000000e-01	 1.0800000e+02	
137	 8.2000000e+05	 7.2000000e-01	 1.4400000e+02	
138	 8.2000000e+05	 7.2000000e-01	 1.8000000e+02	
139	 1.0000000e+06	 7.2000000e-01	 0.0000000e+00	
140	 1.0000000e+06	 7.2000000e-01	 3.6000000e+01	
141	 1.0000000e+06	 7.2000000e-01	 7.2000000e+01	
142	 1.0000000e+06	 7.2000000e-01	 1.0800000e+02	
143	 1.0000000e+06	 7.2000000e-01	 1.4400000e+02	
144	 1.0000000e+06	 7.2000000e-01	 1.8000000e+02	
145	 1.0000000e+05	 7.6000000e-01	 0.0000000e+00	
146	 1.0000000e+05	 7.6000000e-01	 3.6000000e+01	
147	 1.0000000e+05	 7.6000000e-01	 7.2000000e+01	
148	 1.0000000e+05	 7.6000000e-01	 1.0800000e+02	
149	 1.0000000e+05	 7.6000000e-01	 1.4400000e+02	
150	 1.0000000e+05	 7.6000000e-01	 1.8000000e+02	
151	 2.8000000e+05	 7.6000000e-01	 0.0000000e+00	
152	 2.8000000e+05	 7.6000000e-01	 3.6000000e+01	
153	 2.8000000e+05	 7.6000000e-01	 7.2000000e+01	
154	 2.8000000e+05	 7.6000000e-01	 1.0800000e+02	
155	 2.8000000e+05	 7.6000000e-01	 1.4400000e+02	
156	 2.8000000e+05	 7.6000000e-01	 1.8000000e+02	
157	 4.6000000e+05	 7.6000000e-01	 0.0000000e+00	
158	 4.6000000e+05	 7.6000000e-01	 3.6000000e+01	
159	 4.6000000e+05	 7.6000000e-01	 7.2000000e+01	
160	 4.6000000e+05	 7.6000000e-01	 1.0800000e+02	
161	 4.6000000e+05	 7.6000000e-01	 1.4400000e+02	
162	 4.6000000e+05	 7.6000000e-01	 1.8000000e+02	
163	 6.4000000e+05	 7.6000000e-01	 0.0000000e+00	
164	 6.4000000e+05	 7.6000000e-01	 3.6000000e+01	
165	 6.4000000e+05	 7.6000000e-01	 7.2000000e+01	
166	 6.4000000e+05	 7.6000000e-01	 1.0800000e+02	
167	 6.4000000e+05	 7.6000000e-01	 1.4400000e+02	
168	 6.4000000e+05	 7.6000000e-01	 1.8000000e+02	
169	 8.2000000e+05	 7.6000000e-01	 0.0000000e+00	
170	 8.2000000e+05	 7.6000000e-01	 3.6000000e+01	
171	 8.2000000e+05	 7.6000000e-01	 7.2000000e+01	
172	 8.2000000e+05	 7.6000000e-01	 1.0800000e+02	
173	 8.2000000e+05	 7.6000000e-01	 1.4400000e+02	
174	 8.2000000e+05	 7.6000000e-01	 1.8000000e+02	
175	 1.0000000e+06	 7.6000000e-01	 0.0000000e+00	
176	 1.0000000e+06	 7.6000000e-01	 3.6000000e+01	
177	 1.0000000e+06	 7.6000000e-01	 7.2000000e+01	
178	 1.0000000e+06	 7.6000000e-01	 1.0800000e+02	
179	 1.0000000e+06	 7.6000000e-01	 1.4400000e+02	
180	 1.0000000e+06	 7.6000000e-01	 1.8000000e+02	
181	 1.0000000e+05	 8.0000000e-01	 0.0000000e+00	
182	 1.0000000e+05	 8.0000000e-01	 3.6000000e+01	
183	 1.0000000e+05	 8.0000000e-01	 7.2000000e+01	
184	 1.0000000e+05	 8.0000000e-01	 1.0800000e+02	
185	 1.0000000e+05	 8.0000000e-01	 1.4400000e+02	
186	 1.0000000e+05	 8.0000000e-01	 1.8000000e+02	
187	 2.8000000e+05	 8.0000000e-01	 0.0000000e+00	
188	 2.8000000e+05	 8.0000000e-01	 3.6000000e+01	
189	 2.8000000e+05	 8.0000000e-01	 7.2000000e+01	
