#the number of samples
200
#lower bound
 1.0000000e+05	 6.0000000e-01	 0.0000000e+00	
#upper bound
 3.0000000e+05	 8.0000000e-01	 9.0000000e+01	
1	 1.0000000e+05	 6.0000000e-01	 9.0000000e+01	
2	 1.0000000e+05	 8.0000000e-01	 0.0000000e+00	
3	 1.0000000e+05	 8.0000000e-01	 9.0000000e+01	
4	 3.0000000e+05	 6.0000000e-01	 0.0000000e+00	
5	 3.0000000e+05	 6.0000000e-01	 9.0000000e+01	
6	 3.0000000e+05	 8.0000000e-01	 0.0000000e+00	
7	 3.0000000e+05	 8.0000000e-01	 9.0000000e+01	
8	 1.0000000e+05	 6.0000000e-01	 0.0000000e+00	
9	 2.0000000e+05	 7.0000000e-01	 4.5000000e+01	
10	 1.5000000e+05	 7.5000000e-01	 2.2500000e+01	
11	 2.5000000e+05	 6.5000000e-01	 6.7500000e+01	
12	 1.2500000e+05	 7.2500000e-01	 7.8750000e+01	
13	 2.2500000e+05	 6.2500000e-01	 3.3750000e+01	
14	 1.7500000e+05	 6.7500000e-01	 5.6250000e+01	
15	 2.7500000e+05	 7.7500000e-01	 1.1250000e+01	
16	 1.1250000e+05	 7.8750000e-01	 6.1875000e+01	
17	 2.1250000e+05	 6.8750000e-01	 1.6875000e+01	
18	 1.6250000e+05	 6.3750000e-01	 8.4375000e+01	
19	 2.6250000e+05	 7.3750000e-01	 3.9375000e+01	
20	 1.3750000e+05	 6.6250000e-01	 2.8125000e+01	
21	 2.3750000e+05	 7.6250000e-01	 7.3125000e+01	
22	 1.8750000e+05	 7.1250000e-01	 5.6250000e+00	
23	 2.8750000e+05	 6.1250000e-01	 5.0625000e+01	
24	 1.0625000e+05	 7.0625000e-01	 3.6562500e+01	
25	 2.0625000e+05	 6.0625000e-01	 8.1562500e+01	
26	 1.5625000e+05	 6.5625000e-01	 1.4062500e+01	
27	 2.5625000e+05	 7.5625000e-01	 5.9062500e+01	
28	 1.3125000e+05	 6.3125000e-01	 4.7812500e+01	
29	 2.3125000e+05	 7.3125000e-01	 2.8125000e+00	
30	 1.8125000e+05	 7.8125000e-01	 7.0312500e+01	
31	 2.8125000e+05	 6.8125000e-01	 2.5312500e+01	
32	 1.1875000e+05	 6.9375000e-01	 7.5937500e+01	
33	 2.1875000e+05	 7.9375000e-01	 3.0937500e+01	
34	 1.6875000e+05	 7.4375000e-01	 5.3437500e+01	
35	 2.6875000e+05	 6.4375000e-01	 8.4375000e+00	
36	 1.4375000e+05	 7.6875000e-01	 1.9687500e+01	
37	 2.4375000e+05	 6.6875000e-01	 6.4687500e+01	
38	 1.9375000e+05	 6.1875000e-01	 4.2187500e+01	
39	 2.9375000e+05	 7.1875000e-01	 8.7187500e+01	
40	 1.0312500e+05	 7.5937500e-01	 8.5781250e+01	
41	 2.0312500e+05	 6.5937500e-01	 4.0781250e+01	
42	 1.5312500e+05	 6.0937500e-01	 6.3281250e+01	
43	 2.5312500e+05	 7.0937500e-01	 1.8281250e+01	
44	 1.2812500e+05	 6.8437500e-01	 7.0312500e+00	
45	 2.2812500e+05	 7.8437500e-01	 5.2031250e+01	
46	 1.7812500e+05	 7.3437500e-01	 2.9531250e+01	
47	 2.7812500e+05	 6.3437500e-01	 7.4531250e+01	
48	 1.1562500e+05	 6.4687500e-01	 2.3906250e+01	
49	 2.1562500e+05	 7.4687500e-01	 6.8906250e+01	
50	 1.6562500e+05	 7.9687500e-01	 1.4062500e+00	
51	 2.6562500e+05	 6.9687500e-01	 4.6406250e+01	
52	 1.4062500e+05	 7.2187500e-01	 5.7656250e+01	
53	 2.4062500e+05	 6.2187500e-01	 1.2656250e+01	
54	 1.9062500e+05	 6.7187500e-01	 8.0156250e+01	
55	 2.9062500e+05	 7.7187500e-01	 3.5156250e+01	
56	 1.0937500e+05	 6.5312500e-01	 5.4843750e+01	
57	 2.0937500e+05	 7.5312500e-01	 9.8437500e+00	
58	 1.5937500e+05	 7.0312500e-01	 7.7343750e+01	
59	 2.5937500e+05	 6.0312500e-01	 3.2343750e+01	
60	 1.3437500e+05	 7.7812500e-01	 4.3593750e+01	
61	 2.3437500e+05	 6.7812500e-01	 8.8593750e+01	
62	 1.8437500e+05	 6.2812500e-01	 2.1093750e+01	
63	 2.8437500e+05	 7.2812500e-01	 6.6093750e+01	
64	 1.2187500e+05	 7.4062500e-01	 1.5468750e+01	
65	 2.2187500e+05	 6.4062500e-01	 6.0468750e+01	
66	 1.7187500e+05	 6.9062500e-01	 3.7968750e+01	
67	 2.7187500e+05	 7.9062500e-01	 8.2968750e+01	
68	 1.4687500e+05	 6.1562500e-01	 7.1718750e+01	
69	 2.4687500e+05	 7.1562500e-01	 2.6718750e+01	
70	 1.9687500e+05	 7.6562500e-01	 4.9218750e+01	
71	 2.9687500e+05	 6.6562500e-01	 4.2187500e+00	
72	 1.0156250e+05	 7.3281250e-01	 4.7109375e+01	
73	 2.0156250e+05	 6.3281250e-01	 2.1093750e+00	
74	 1.5156250e+05	 6.8281250e-01	 6.9609375e+01	
75	 2.5156250e+05	 7.8281250e-01	 2.4609375e+01	
76	 1.2656250e+05	 6.0781250e-01	 3.5859375e+01	
77	 2.2656250e+05	 7.0781250e-01	 8.0859375e+01	
78	 1.7656250e+05	 7.5781250e-01	 1.3359375e+01	
79	 2.7656250e+05	 6.5781250e-01	 5.8359375e+01	
80	 1.1406250e+05	 6.7031250e-01	 1.8984375e+01	
81	 2.1406250e+05	 7.7031250e-01	 6.3984375e+01	
82	 1.6406250e+05	 7.2031250e-01	 4.1484375e+01	
83	 2.6406250e+05	 6.2031250e-01	 8.6484375e+01	
84	 1.3906250e+05	 7.9531250e-01	 7.5234375e+01	
85	 2.3906250e+05	 6.9531250e-01	 3.0234375e+01	
86	 1.8906250e+05	 6.4531250e-01	 5.2734375e+01	
87	 2.8906250e+05	 7.4531250e-01	 7.7343750e+00	
