#the number of samples
216
#lower bound
 1.0000000e+04	 6.0000000e-01	 4.5000000e+01	
#upper bound
 1.0000000e+05	 8.0000000e-01	 9.0000000e+01	
1	 1.0000000e+04	 6.0000000e-01	 4.5000000e+01	
2	 1.0000000e+04	 6.0000000e-01	 5.4000000e+01	
3	 1.0000000e+04	 6.0000000e-01	 6.3000000e+01	
4	 1.0000000e+04	 6.0000000e-01	 7.2000000e+01	
5	 1.0000000e+04	 6.0000000e-01	 8.1000000e+01	
6	 1.0000000e+04	 6.0000000e-01	 9.0000000e+01	
7	 2.8000000e+04	 6.0000000e-01	 4.5000000e+01	
8	 2.8000000e+04	 6.0000000e-01	 5.4000000e+01	
9	 2.8000000e+04	 6.0000000e-01	 6.3000000e+01	
10	 2.8000000e+04	 6.0000000e-01	 7.2000000e+01	
11	 2.8000000e+04	 6.0000000e-01	 8.1000000e+01	
12	 2.8000000e+04	 6.0000000e-01	 9.0000000e+01	
13	 4.6000000e+04	 6.0000000e-01	 4.5000000e+01	
14	 4.6000000e+04	 6.0000000e-01	 5.4000000e+01	
15	 4.6000000e+04	 6.0000000e-01	 6.3000000e+01	
16	 4.6000000e+04	 6.0000000e-01	 7.2000000e+01	
17	 4.6000000e+04	 6.0000000e-01	 8.1000000e+01	
18	 4.6000000e+04	 6.0000000e-01	 9.0000000e+01	
19	 6.4000000e+04	 6.0000000e-01	 4.5000000e+01	
20	 6.4000000e+04	 6.0000000e-01	 5.4000000e+01	
21	 6.4000000e+04	 6.0000000e-01	 6.3000000e+01	
22	 6.4000000e+04	 6.0000000e-01	 7.2000000e+01	
23	 6.4000000e+04	 6.0000000e-01	 8.1000000e+01	
24	 6.4000000e+04	 6.0000000e-01	 9.0000000e+01	
25	 8.2000000e+04	 6.0000000e-01	 4.5000000e+01	
26	 8.2000000e+04	 6.0000000e-01	 5.4000000e+01	
27	 8.2000000e+04	 6.0000000e-01	 6.3000000e+01	
28	 8.2000000e+04	 6.0000000e-01	 7.2000000e+01	
29	 8.2000000e+04	 6.0000000e-01	 8.1000000e+01	
30	 8.2000000e+04	 6.0000000e-01	 9.0000000e+01	
31	 1.0000000e+05	 6.0000000e-01	 4.5000000e+01	
32	 1.0000000e+05	 6.0000000e-01	 5.4000000e+01	
33	 1.0000000e+05	 6.0000000e-01	 6.3000000e+01	
34	 1.0000000e+05	 6.0000000e-01	 7.2000000e+01	
35	 1.0000000e+05	 6.0000000e-01	 8.1000000e+01	
36	 1.0000000e+05	 6.0000000e-01	 9.0000000e+01	
37	 1.0000000e+04	 6.4000000e-01	 4.5000000e+01	
38	 1.0000000e+04	 6.4000000e-01	 5.4000000e+01	
